Date,i,pi,UNRATE,YLVL,SPREAD,r_real,y_log,x_gap_proxy,x_gap_est,rn_est
2020-08-01,0.09,1.2729335637454042,4.4,20548.793,0.61,-1.1829335637454041,9.930557483406238,0.09089495977383422,-0.16035286541829857,-0.9810854747253162
2020-09-01,0.09,1.3814369605231747,4.4,20548.793,0.59,-1.2914369605231746,9.930557483406238,0.08925220147711599,-0.15782729653764585,-1.0903687001443747
2020-10-01,0.09,1.2228786101180944,4.4,20771.691,0.79,-1.1328786101180943,9.941346329059225,0.09835202648331531,-0.19295947892308649,-1.2073494170941506
2020-11-01,0.09,1.1688870339403579,6.7,20771.691,0.76,-1.0788870339403578,9.941346329059225,0.09666300583652365,-1.2534818822222915,-1.3132902210920745
2020-12-01,0.09,1.3117775848018987,6.7,20771.691,0.8400000000000001,-1.2217775848018986,9.941346329059225,0.09497398518973732,-1.2924712814040544,-1.424419126246692
2021-01-01,0.07,1.3462176684101657,6.7,21058.379,1.05,-1.2762176684101656,9.955053812165277,0.10685842806698176,-1.2933444438188182,-1.542118446042851
2021-02-01,0.07,1.653752235152517,6.7,21058.379,1.4,-1.5837522351525168,9.955053812165277,0.10503538783817667,-1.2942578981776922,-1.6683901742823735
2021-03-01,0.06,2.589818557333068,6.7,21058.379,1.71,-2.529818557333068,9.955053812165277,0.10321234760936804,-1.2935932814016609,-1.8026502472821417
2021-04-01,0.05,4.054074012380138,6.7,21389.005,1.64,-4.004074012380138,9.97063228393045,0.11689415052659768,-1.283610106917258,-1.9375833609605622
2021-05-01,0.05,4.808960039366905,6.7,21389.005,1.57,-4.758960039366905,9.97063228393045,0.11499748167865498,-1.2623154520629922,-2.060147518346935
2021-06-01,0.08,5.180864153386899,6.7,21389.005,1.4,-5.100864153386899,9.97063228393045,0.1131008128307105,-1.2500291027825927,-2.1646678461137228
2021-07-01,0.07,5.135038540661618,6.7,21571.421,1.18,-5.065038540661618,9.97912461574831,0.11962384676667881,-1.2209979939642457,-2.25014940137219
2021-08-01,0.06,5.051556217832154,5.1,21571.421,1.26,-4.991556217832154,9.97912461574831,0.11765454888478644,-0.4874252676532833,-2.3348043712921385
2021-09-01,0.06,5.224631266140722,5.1,21571.421,1.48,-5.164631266140723,9.97912461574831,0.11568525100289584,-0.464891904893067,-2.4120502193915305
2021-10-01,0.07,6.040427962072492,5.1,21960.388,1.5,-5.970427962072492,9.996995563955542,0.1315310425666052,-0.46434283629405304,-2.481392220667877
2021-11-01,0.07,6.640140539349737,5.1,21960.388,1.38,-6.570140539349737,9.996995563955542,0.12950588592308243,-0.45386405927521545,-2.5356435526582866
2021-12-01,0.07,6.914779470677956,5.1,21960.388,1.46,-6.844779470677956,9.996995563955542,0.12748072927956144,-0.44527617903802713,-2.5693974521933747
2022-01-01,0.08,7.304674640925413,5.1,21903.85,1.55,-7.224674640925413,9.994417699440502,0.12296878150711343,-0.44201703130398357,-2.580310382683423
2022-02-01,0.08,7.649075370679181,5.1,21903.85,1.46,-7.569075370679181,9.994417699440502,0.1210346982497068,-0.4371017943330217,-2.5644695684328065
2022-03-01,0.33,8.195577028061951,5.1,21903.85,1.8099999999999998,-7.865577028061951,9.994417699440502,0.11910061499230018,-0.42486505385017914,-2.517902707645365
2022-04-01,0.33,7.913609754079243,5.1,21919.222,2.06,-7.583609754079243,9.995119247731342,0.11789934559219262,-0.39988576581587304,-2.436672457082559
2022-05-01,0.83,8.185692295630442,3.6,21919.222,1.7200000000000002,-7.355692295630442,9.995119247731342,0.11599652790124892,0.2997381586946246,-2.3373208109247994
2022-06-01,1.58,8.617125715539586,3.6,21919.222,1.32,-7.037125715539586,9.995119247731342,0.11409371021030523,0.3316277838833881,-2.2115527103620662
2022-07-01,2.32,8.109856427691309,3.6,22066.784,0.33000000000000007,-5.7898564276913085,10.001828770463398,0.11885649626002248,0.3356193935033788,-2.0597764448163467
2022-08-01,2.33,7.896140074454561,3.6,22066.784,0.2799999999999998,-5.566140074454561,10.001828770463398,0.11690975957768401,0.3022640898977561,-1.89168330559877
2022-09-01,3.08,7.8864335965776355,3.6,22066.784,0.6099999999999999,-4.8064335965776355,10.001828770463398,0.11496302289534377,0.32096693635617335,-1.7068839830653937
2022-10-01,3.08,7.4710932565496435,3.6,22249.459,0.040000000000000036,-4.391093256549643,10.01007297269204,0.1212014179015437,0.29685658743544724,-1.5089278518742022
2022-11-01,3.83,6.888574919336055,3.6,22249.459,-0.5899999999999994,-3.0585749193360545,10.01007297269204,0.1191956106790979,0.3154908317607481,-1.2987663451918743
2022-12-01,4.33,6.2137187217222944,3.6,22249.459,-0.41999999999999993,-1.8837187217222944,10.01007297269204,0.11718980345665209,0.2984428007455946,-1.0859076648920571
2023-01-01,4.33,6.14741085232744,3.5,22403.435,-1.06,-1.8174108523274395,10.01696957430078,0.12210493665675415,0.31651672192418334,-0.8793045256035232
2023-02-01,4.57,5.786928784083045,3.5,22403.435,-0.7999999999999998,-1.216928784083045,10.01696957430078,0.1201234682481136,0.32693883665333334,-0.6750931174914033
2023-03-01,4.83,4.8136127874860435,3.5,22403.435,-1.1999999999999997,0.016387212513956584,10.01696957430078,0.11814199983947482,0.32501091065089516,-0.4752256279150342
2023-04-01,4.83,4.828477446311208,3.5,22539.418,-1.5100000000000002,0.001522553688792172,10.023020966497318,0.12218376859461166,0.301652807652243,-0.28847070490385873
2023-05-01,5.08,4.042493528049018,3.5,22539.418,-1.6199999999999997,1.037506471950982,10.023020966497318,0.12017414515321079,0.3131370665984061,-0.11107972330946791
2023-06-01,5.08,3.013391192920434,3.5,22539.418,-1.3599999999999999,2.0666088070795663,10.023020966497318,0.11816452171181169,0.29638798728936955,0.04990373147124971
2023-07-01,5.33,3.227673833713496,3.5,22780.933,-1.31,2.1023261662865043,10.033679193142266,0.1267949554979193,0.2876134871774133,0.18659426698813797
2023-08-01,5.33,3.651162253032947,3.5,22780.933,-1.2300000000000004,1.6788377469670532,10.033679193142266,0.12476716263908116,0.2819651553472507,0.30164111630067236
2023-09-01,5.33,3.6284506061438293,3.5,22780.933,-0.7300000000000004,1.7015493938561708,10.033679193142266,0.1227393697802448,0.28426134620639903,0.40217996538696454
2023-10-01,5.33,3.1949510256131575,3.9,22960.6,-0.4500000000000002,2.1350489743868426,10.041534982496238,0.12857423169941384,0.10301683736243536,0.4942509308914853
2023-11-01,5.33,3.0915703031044295,3.9,22960.6,-0.8799999999999999,2.2384296968955706,10.041534982496238,0.12655330426460942,0.09113000612765139,0.5729309306179586
2023-12-01,5.33,3.2682077104079,3.9,22960.6,-1.3200000000000003,2.0617922895921,10.041534982496238,0.12453237682980856,0.08967180311501087,0.6386936477384709
2024-01-01,5.33,3.060623983598454,3.9,23053.545,-1.2299999999999995,2.269376016401546,10.045574832694832,0.12648882644069914,0.09410291068490456,0.6948452020617948
2024-02-01,5.33,3.117323821836493,3.9,23053.545,-1.0,2.212676178163507,10.045574832694832,0.12440542585299497,0.09144509900546391,0.7404450639688188
2024-03-01,5.33,3.410187881841953,3.9,23053.545,-1.0300000000000002,1.9198121181580472,10.045574832694832,0.12232202526529079,0.09218409093356662,0.7770847023948821
2024-04-01,5.33,3.299025864910554,3.9,23223.906,-0.5599999999999996,2.030974135089446,10.052937458159244,0.12764685901503725,0.09795542209259919,0.8087139780605765
2024-05-01,5.33,3.187520853044834,3.9,23223.906,-0.7400000000000002,2.142479146955166,10.052937458159244,0.12560906730037402,0.09710459430504506,0.8348964886033015
2024-06-01,5.33,2.9268327046257703,3.9,23223.906,-0.8599999999999994,2.40316729537423,10.052937458159244,0.12357127558570724,0.09636216132801202,0.854980277154487
2024-07-01,5.33,2.8961180071280346,3.9,23400.294,-1.0600000000000005,2.4338819928719655,10.06050386536943,0.12913750975719474,0.09235393152566565,0.8665942878109728
2024-08-01,5.33,2.5774115674378706,3.9,23400.294,-1.0700000000000003,2.7525884325621295,10.06050386536943,0.12713733671849248,0.08924031051117971,0.8696710837958854
2024-09-01,4.83,2.4034263869276096,4.1,23400.294,-0.7099999999999995,2.4265736130723905,10.06050386536943,0.12513716367979022,-0.021955187765698207,0.8631673518160698
2024-10-01,4.83,2.538898954458979,4.1,23542.349,-0.16000000000000014,2.291101045541021,10.066556163431398,0.12918089110266884,-0.010247932741236192,0.8488181835109584
2024-11-01,4.58,2.6779880539840484,4.1,23542.349,-0.20999999999999996,1.9020119460159517,10.066556163431398,0.12717232046357907,-0.01563379883425941,0.8280857418709573
2024-12-01,4.33,2.8318871406153967,4.1,23542.349,0.34999999999999964,1.4981128593846034,10.066556163431398,0.12516374982449108,-0.011952112578697837,0.8046788913896479
2025-01-01,4.33,2.9553098466356786,4.1,23512.717,0.3799999999999999,1.3746901533643214,10.065296702700138,0.12198091852587467,-0.0003563629873488301,0.7823566532891713
2025-02-01,4.33,2.77539742583075,4.1,23512.717,0.040000000000000036,1.55460257416925,10.065296702700138,0.12005754795852219,0.002352929718445671,0.7620887447241648
2025-03-01,4.33,2.377106872389234,4.1,23512.717,0.020000000000000462,1.952893127610766,10.065296702700138,0.11813417739116794,0.00033203041182450904,0.7415067736049089
2025-04-01,4.33,2.3069310555579925,4.1,23703.782,-0.03000000000000025,2.0230689444420076,10.07338989245107,0.12428801121500932,-0.006362473141170874,0.7158497336231595
2025-05-01,4.33,2.348148031435837,4.1,23703.782,0.16000000000000014,1.981851968564163,10.07338989245107,0.12234865528791872,-0.008102914355294574,0.6837171534608045
2025-06-01,4.33,2.637591034548059,4.1,23703.782,0.0,1.692408965451941,10.07338989245107,0.12040929936082634,-0.008559756746086385,0.6448398883498192
2025-07-01,4.33,2.69515351998173,4.1,23703.782,0.1299999999999999,1.63484648001827,10.07338989245107,0.11850323061803358,-0.004291986044687092,0.6014691018526312
2025-08-01,4.33,2.515130307320401,4.1,23703.782,0.1800000000000006,1.8148696926795989,10.07338989245107,0.11659716187523905,-0.0039775154880604645,0.5533304972599932
2025-09-01,4.33,2.2861888385708795,4.1,23703.782,0.1800000000000006,2.0438111614291206,10.07338989245107,0.11469109313244452,-0.03274082737138706,0.49799744753399383
